,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,type,tier,iclevel,region,multi,avg_students_per_cohort,frac_female_per_cohort,frac_married_per_cohort,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
grad_rate_150_p_2002,-0.22474015210375956,-0.3515472248439021,-0.3511686466321239,-0.31687603578184814,-0.2934633400146643,0.01579236449010953,0.25820584599845287,0.140220861694561,0.25603432212595967,0.21716903777975952,0.2444490974151705,0.23797122387067665,0.15058957095250794,0.20598882803601337,0.1445835479362821,,,,,-0.1655568206880793,-0.21199991631329457,0.02550577282800819,0.1582574319173279,-0.08938894289519449,0.45895200635571215,0.7385906395992484,0.8134018060454614,0.8253165288009943,-0.5990990563467837,-0.7439307012600763,-0.8010208668016201,-0.6977907968948467,0.8486847922237059,0.8501968486463102,0.8146313632699426,0.7187149521138926,0.6451139527964941,0.6647737533999161,0.7263056850172591,0.6672775438993066,0.687198492411698,-0.23991468250601297,-0.26481180819730643,-0.551098954543709,-0.7133044143343307,-0.6075243678490057,0.691188872082447,0.704469452761433,0.750871451970901,0.7382893160024433,0.5993771718283859,0.6374092708294687,0.6258685865121049,0.5762814226087468,0.6216910292615448,-0.10163474791103698,-0.5490159919932487,-0.5828756704831622,-0.3976587044093313,0.648004545199243,-0.15376946035087788,-0.5309587037260263,-0.6445552010265264,-0.5060930099470548,0.6627364698754211,-0.23606062161000627,-0.4717785820932975,-0.6671460855176693,-0.5017017738513769,0.6499371747235728,-0.1322856390706917,-0.4413705144602527,-0.6284634074346579,-0.5306745537636123,0.6041431430802895,-0.2314757989918932,-0.4553875473286016,-0.6649773939794273,-0.6147014742187934,0.6532398041810238,0.622953815166332,0.6585826275457654,0.6811630305680527,0.6897483114690985,0.7369543159085917,0.17328232923235684,0.07509523396695392,0.03006463241743538,-0.03834044687421943,0.07948097525235828,-0.5931562635720342,,0.6275280014168375,0.5725898518410545,-0.09863671547902995,-0.030289840015280792,-0.33581138920238934,-0.2753584112901267,0.7065888817614712,0.7061613105354585,0.9401119461519806,1.0,0.6071153725877032,0.5876419891986119,0.05504978114959942,0.6298963465586123,0.643820916400938,,0.26096818922892456,0.2384001294019175,0.197609073573897,-0.2983571028232593,-0.03184962960395974,0.16258364839574016,0.23620100758997295,-0.29223499669077724,-0.43306221289177393,-0.1414792574521048,-0.35434200230722945,0.1274886276463933,0.2939387066001184,-0.13626892084863454
avgfacsal_2013,-0.04524267609560722,-0.1259297863973527,-0.15732673966859378,-0.15577996267187005,-0.140240717392751,0.16774447611649276,0.32842917266305455,0.1206244562010109,0.300937307920302,0.2908485732814479,0.30687638946457874,0.31577368153184177,0.18330937474404577,0.40224318052613645,0.34919571043317865,,,,,-0.09719687676611372,-0.030234028941417312,-0.017965446168302205,-0.2390450617365665,0.27994700751135415,0.6430456446746868,0.6205459403775732,0.5900890271914573,0.5015999595142041,-0.20748036780506413,-0.3786877606015604,-0.5838819901862387,-0.6601142688123056,0.5831429982926601,0.6262503755959303,0.6173963838592383,0.5839945408990391,0.588137911136992,0.6112575533683198,0.7900017595781946,0.6922570002426421,0.7235617598729683,-0.1742428648904202,-0.19531948663293341,-0.4751321291162742,-0.6517885517345712,-0.6640130695414543,0.6627128325859406,0.6932801597568045,0.7553283778569556,0.7818235150500834,0.5853949476665955,0.5877185187890498,0.6006724094682986,0.573252824355905,0.5832779233248582,-0.09036553711445633,-0.4389074815837567,-0.5920942262080467,-0.49357456058820615,0.649718692814126,-0.05234316024918212,-0.4733620245449238,-0.6599457012551043,-0.5964038466915508,0.6699343791984546,-0.16731199232118849,-0.443872009711701,-0.620552002183541,-0.6282692969507161,0.6671035144385302,-0.1126351705336681,-0.39826260852867595,-0.6072889313308351,-0.62682862416102,0.6285933705457376,-0.181731630112559,-0.416858368698289,-0.6287253091959725,-0.6385928573753488,0.6324157078972782,0.670784982418926,0.7243194992137794,0.746728130100855,0.7706468891734837,0.7828396396598962,-0.12452636455805331,-0.2454606264104932,-0.3368861107978291,-0.38955850325396385,-0.2782514346842145,-0.31392702125344424,,0.7001846151102361,0.6974683873357842,-0.05020137381205885,0.04868175236361885,-0.08884393302329434,0.039683440528117626,0.4732694234153667,0.47038680832063595,0.654656955500506,0.6071153725877032,1.0,0.8897328477531707,-0.12181598123987959,0.6954623699229431,0.7018279618390082,,0.5918511746778538,0.5765721932396987,0.4990306246193028,-0.09754113382116522,0.23330735710572362,0.2916813716721224,0.04581786259212039,-0.20099778869246204,-0.27119363246924816,-0.019815746598967683,-0.2127125894365477,0.18890314127646893,0.13822655329860264,-0.15629819369198755
avgfacsal_2001,-0.013414794692891897,-0.10901200670560096,-0.13583323368191133,-0.1305386273661169,-0.10658691397491588,0.20217991974316518,0.35881635646624144,0.16183754862702618,0.3050132131293028,0.310939446194185,0.3312740130707203,0.3549697414308987,0.21501634792614419,0.42997271161833517,0.3783691522132949,,,,,-0.0982756528869005,0.0029331442418791104,-0.04434860168043124,-0.18137846308834898,0.27954397530299235,0.6175805602320115,0.5726296186654234,0.5691902946402124,0.4897067044348362,-0.20692004011003715,-0.3711630829792544,-0.575964068724602,-0.6384591142177409,0.5701120831411025,0.6001997324400739,0.5799595331330067,0.5398741840153365,0.5344965616984302,0.6238729393331509,0.7771951078517698,0.7057824028184136,0.7322951883524224,-0.1745205577612742,-0.19672592726911683,-0.511527777934965,-0.6601055079933142,-0.6559815076221364,0.6711978303106912,0.7020229268707764,0.7569114036107353,0.7669314867707936,0.612172389392826,0.6027043732932833,0.6112231494105907,0.5854958196297744,0.5952872313516578,-0.08994641712960506,-0.5016108158632312,-0.5974289265847696,-0.4571461765488523,0.6591669427988921,-0.06963826852519871,-0.5079182920778512,-0.6425992416412011,-0.5849825680046188,0.6713132517532754,-0.15860954468356628,-0.4830177793737151,-0.6189922588019252,-0.6181334340519552,0.6709673055597982,-0.1090650526074996,-0.4362713788512194,-0.6099704648327524,-0.6287364579366017,0.6388432760729972,-0.18383641184290048,-0.4448311289338875,-0.6513738349344714,-0.6327630606935679,0.6440412625266699,0.65848945614412,0.7032564543841019,0.723612184861112,0.7520140760810164,0.7727848578559995,-0.07184561140104691,-0.200106851367657,-0.29901281215279446,-0.32995769928455304,-0.21245525452311623,-0.22963142330017716,,0.6906313098411945,0.6458700952257078,-0.04941772550474275,0.05933568510530256,-0.042190574976440826,0.0855147042906875,0.39945096724121754,0.39713876938858844,0.6354232340908348,0.5876419891986119,0.8897328477531707,1.0,-0.16516940498847482,0.6740539262649653,0.7105095364120141,,0.5642142502817874,0.5804911211100872,0.5223937764045207,-0.07695156709161309,0.21238799713652712,0.24716985011903284,-5.055768670746782e-05,-0.193084967592874,-0.2911376894521155,0.011925234180200396,-0.21654190400510998,0.2125064244567437,0.1568762980963944,-0.205095645881172
scorecard_netprice_2013,-0.21544951426277825,-0.17026027759063922,-0.16639840728488267,-0.16901494636389972,-0.1950339915252902,-0.2381660137497894,0.08915934877302145,0.22810107095073462,0.057519918638693435,0.07823176472864099,0.07068156108910714,0.09984073925617831,0.20228124139416231,-0.15017055101610446,-0.12000058056063943,,,,,-0.06649236737577931,-0.21218081981826065,-0.08754903016796543,-0.05187486206537322,-0.042877062791047485,-0.07721267682230232,-0.013183903346655068,-0.029178984193285552,0.08241270244552074,-0.12407561404990787,-0.0704942828726769,-0.042343509174550396,-0.01314938991658516,0.06451568115966391,0.04578109954281982,0.032379503408901195,0.0008915359993841302,-0.020508270411268754,0.04848381427681377,-0.07161948870395182,0.04092192713470203,0.04884799893175941,0.055464806645865686,0.048041767536443195,0.019119848426677945,-0.1281301374803275,-0.1786198699206426,0.10723785642418086,0.09443561536356944,0.02033246971106575,-0.11748483975387097,0.08097694033693405,0.06417580498920386,0.0656274873829786,0.07809279313812145,0.019811802629455137,-0.03843137623058488,-0.010142093362000955,-0.0925727225538952,-0.10440134910414324,0.09869108032012691,-0.006335957134284221,0.02399913779850368,-0.10107331854560465,-0.13817248176420827,0.09512566318545865,0.0012668728841093162,0.029484965722462113,-0.13451329668333273,-0.17445429985908084,0.11889724684247763,0.011925834898169133,0.012123701930681675,-0.1641778852818342,-0.1744398751958277,0.13512624576879054,0.07738896377784596,0.03895722928569247,-0.09871716097937165,-0.19568675184952816,0.09392232508610206,-0.074021511798296,-0.11221581369500071,-0.1376156851685995,-0.08862664520502857,-0.12234625319916427,0.06597011914887364,-0.003953660401166978,-0.051799029333903575,-0.06279433785505127,-0.07991663232700977,-0.5124443553843313,,-0.1222719749321366,-0.13118283723059518,-0.06252770217347228,-0.14320312528931242,-0.2329287850841209,-0.2437842028597117,0.42168616535582004,0.37324969564995475,0.04081175491649168,0.05504978114959942,-0.12181598123987959,-0.16516940498847482,1.0,-0.15738026166508925,0.10752315880673521,,-0.2211959139434147,-0.23934892325593637,-0.1561664233130749,-0.06881212492160116,-0.041187501929469884,0.2375317847873499,0.21495970717425908,0.1292071866988263,-0.003284120662025551,-0.18024929287046215,0.016808443313342875,-0.038324355133859504,-0.26264649736490947,0.13526549066253807
scorecard_rej_rate_2013,-0.20115406224210888,-0.19511602714812856,-0.24529212610396506,-0.26464875095748214,-0.27362676910324457,-0.044286899543852364,0.35537206303849395,0.21172762860994424,0.3374878407275087,0.30536525261949443,0.3345235960544733,0.34405400874093345,0.23888960524073682,0.21425357805133505,0.14356094899224076,,,,,-0.16291789129647447,-0.187043769817442,-0.0320033300899452,-0.2782661486777396,0.26016804788675524,0.6539784114498609,0.6530994962330539,0.653573225136279,0.5215605963755963,-0.17518391325164903,-0.3794217950090939,-0.6468807087543451,-0.714301930280978,0.6164293732225017,0.6705781001136885,0.6723239028841292,0.6477463998754407,0.6149538653548537,0.570566361471077,0.7302735567477274,0.6452194722917796,0.670107791289686,-0.18128778447164706,-0.20892035057629452,-0.41373500808483643,-0.5963989361427098,-0.6242397941441304,0.6142456772860503,0.6564129680940092,0.7234818896027021,0.7538959154678302,0.5595646738583028,0.5652062103103388,0.549126167435046,0.5250454296402332,0.53279832890613,-0.09529187690909463,-0.4503875090368564,-0.5268285104375461,-0.4746511495114878,0.6174685474878316,-0.08391805528400384,-0.4335982621583465,-0.6036037062802254,-0.5829605558837218,0.6365722310323736,-0.15653619278126846,-0.3721642118567377,-0.5903825380025542,-0.5691027183176753,0.6074116503850512,-0.11162405785395915,-0.3608332808046056,-0.5480417374882428,-0.5660524034746048,0.5697808085051883,-0.19283665013729784,-0.3323735528843935,-0.5547925775458608,-0.6041871965724191,0.5755043320631356,0.69459601095213,0.6871461694170087,0.7207700328704014,0.7225875633368541,0.7464187200586513,-0.2211327391511351,-0.3265315917005536,-0.36602297524189153,-0.4168523565130566,-0.3021739957513404,-0.43584251550175757,,0.668025525370304,0.6191981116275785,-0.0030112022153195115,-0.1053123811025918,-0.22134089511809255,-0.15536295429661728,0.570015352529352,0.5694530189653031,0.6818797275000298,0.6298963465586123,0.6954623699229431,0.6740539262649653,-0.15738026166508925,1.0,0.6183183329399909,,0.3567747717337713,0.3305195827431409,0.3981967754960541,-0.00888332295757788,0.2604505875524613,0.28251662772131597,0.2170247543799735,-0.32350345411850906,-0.37185209507471084,-0.09025535702131827,-0.27474763827946386,0.18852693944417492,0.1935175692691615,-0.16272847880700889
scorecard_median_earnings_2011,-0.19939258840842358,-0.2744901759906885,-0.29490419824178465,-0.27910208052684143,-0.26286603458499536,-0.0007799218064286925,0.56468338393579,0.3758704210979758,0.556588114513556,0.5432128529125871,0.5315683343450895,0.5362031675661387,0.32220637925575735,0.3749949383865428,0.2670364692619744,,,,,-0.1402078001073667,-0.1827256202866552,-0.3659808164072964,0.0747346059663552,0.2775156120278576,0.594557323827728,0.5484501183292982,0.6010235451203286,0.5794817608321347,-0.36006058861907175,-0.5027471174125447,-0.626712595973709,-0.5581727215500515,0.623323786649764,0.6169639444445478,0.5744174171021955,0.5127352070467701,0.506667358461645,0.898102999809163,0.8936795562705597,0.9601838221670633,0.9721530372164668,-0.35005290077616147,-0.37927464683989603,-0.8049430368608127,-0.8970185341719625,-0.8505456307168393,0.9424588370276878,0.9580870249562319,0.9316088893348703,0.7916009134720545,0.8450644964518937,0.8724398735969304,0.8816224036990478,0.8775835066501124,0.8660939509191262,-0.22588964887962495,-0.6756280263603222,-0.7679612950757059,-0.5876261708196387,0.8875638412841989,-0.25540131163636687,-0.7363360827285637,-0.8339413226888523,-0.7411736981062197,0.9202089581489366,-0.3196676862560104,-0.7308337041068816,-0.8496546917017445,-0.7880639016954267,0.9345685244914445,-0.26547338035833323,-0.7417935510109904,-0.8659462160936041,-0.8293302193752473,0.928090620233588,-0.3476090506827834,-0.7370297746790585,-0.8889391363282064,-0.8393099048441203,0.9213766968007115,0.6861898642958923,0.733124731216666,0.7537676877521574,0.7868185185562364,0.7903973270056073,0.1839825191728209,0.06965481492948511,-0.025854272152997047,-0.0891003767123583,0.012747145810739427,-0.470499845643407,,0.5508083296273606,0.5198519644809411,-0.10452160836589569,-0.07527000217679726,-0.2408172306735856,-0.15086040549729834,0.5824090959473001,0.572949135487542,0.6647482937492536,0.643820916400938,0.7018279618390082,0.7105095364120141,0.10752315880673521,0.6183183329399909,1.0,,0.3285871024935221,0.3048153529108647,0.374656181046305,-0.21740312479719565,0.15547363311530732,0.30002525980976863,-0.14984355141184727,-0.09340263367583938,-0.33650775062549904,-0.18931209784171446,-0.30043076419588877,0.46577323462418496,-0.0758315133842663,-0.058345436512836676
endowment_pc_2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exp_instr_2012,0.3103381604507603,0.17628337307456812,0.15531496285927462,0.15732994569546616,0.1963009039349176,0.5093516312204123,0.07759851692659628,0.0008757621974215735,0.04054824709513296,0.03477303537628676,0.0826482903807808,0.07477318776887291,0.004471136648225061,0.5032445602633934,0.43280593699394787,,,,,0.03472373550238999,0.32727774115768665,0.01573195459918214,-0.14574360219356564,0.1961817183043505,0.3961856887857222,0.2902995399005372,0.2474826781260053,0.17824516034476479,-0.023490848629189494,-0.1196147931307486,-0.23286805861326038,-0.2958590857522897,0.22372931904040314,0.25464924058695176,0.259819224958484,0.26058481815813317,0.2857926811573519,0.24404231511884097,0.43989395522865726,0.30311172908589296,0.3369926574084651,-0.0066496183365015475,-0.013720835403102639,-0.18935979117607946,-0.2713566061682951,-0.3084733248595787,0.2747570690012462,0.31228829227707305,0.3763473847559705,0.44200566267984115,0.23773822865641847,0.22899896677029496,0.22334832138691452,0.22562995336442243,0.24397830067662704,-0.0011034010005159004,-0.14934453601369485,-0.25594227745996423,-0.2634168097361759,0.2769554586552609,0.04173757228952876,-0.20395907575627045,-0.2877077237255767,-0.25786083259880327,0.2767796833615412,0.03131238217575887,-0.1803132682957189,-0.2463305224206968,-0.3055997093385508,0.2701770102220557,0.046296632110345286,-0.16940995107963427,-0.2591988234399996,-0.29602009641311483,0.2629675456423208,-0.028634852890781635,-0.16694363354597833,-0.2754034410281972,-0.3003574103034982,0.27121361918122644,0.35633072199542043,0.38887949154120194,0.43019984009516116,0.4430206888905412,0.45168521737786105,-0.10822399919468449,-0.15289879369099574,-0.22135660885476077,-0.21171344966031513,-0.1456412284194429,0.06580249732416524,,0.4992266103076408,0.6413166894059414,-0.03582376304887694,0.22055754462394106,0.267203428185581,0.4367235166252065,0.03280162166042297,0.05185450238673587,0.3022436760382718,0.26096818922892456,0.5918511746778538,0.5642142502817874,-0.2211959139434147,0.3567747717337713,0.3285871024935221,,1.0,0.9632323256518976,0.3432165980523898,-0.00024323036779187165,0.16099674395534497,0.1085349867128998,-0.049545904187958734,-0.09730224650410334,-0.015658309362989037,0.08742969681338747,-0.09330322475181181,0.03099743689363443,0.11754350094165224,-0.05401473334005557
exp_instr_2000,0.37036073650031887,0.2167984082116946,0.19660732462295347,0.19747654580263604,0.2465105129014395,0.5866478434687059,0.07038052562831514,-0.002857913171096351,0.034690246453223626,0.028457759623861024,0.0767593879681966,0.06767968623764659,0.0014509966220350484,0.5412129751059184,0.4513604216834992,,,,,0.05335596336196125,0.3879421177579839,0.029529863086232188,-0.14567607346536185,0.20658143750311925,0.36101572953644595,0.23881708667194432,0.2062209821487352,0.15064116557356225,-0.0011558547052606582,-0.09731783783352135,-0.21645538527103333,-0.2726023245221977,0.19868966614551406,0.2218711784956354,0.21705243079297787,0.20631869920131676,0.22883031831648598,0.22992493206649364,0.40555006674517274,0.28059307489664537,0.3142394112475516,0.0019258942847273613,-0.004917500880859402,-0.18480487817452174,-0.2611330755651731,-0.2881804520441872,0.25971112657098777,0.2936001261422158,0.3517747445687806,0.4031544301708239,0.22330105052889407,0.2120704507590225,0.21449778924308302,0.21414460776988942,0.23146497702343277,0.00010453562646456466,-0.13730183925467104,-0.25249833163762886,-0.22462065131025627,0.2550511908365307,0.04281067184034662,-0.18990724760528022,-0.27452154371018805,-0.23705744741663215,0.2583009061611732,0.03327015020763318,-0.17816214787817414,-0.2398875212372597,-0.28815811415449505,0.2589949990988617,0.040005365076920575,-0.16621565432233687,-0.2444296257999054,-0.27213423510338125,0.24690084890405112,-0.015791872256864067,-0.16707154695103474,-0.27016210607853297,-0.2844121777890396,0.25935732884351176,0.3073604825889414,0.35301854407273503,0.4039046779562544,0.4087235142914056,0.41321188594056885,-0.11269430662440777,-0.14603583251525343,-0.21731897898833752,-0.20674015569158785,-0.14108065527221778,0.12978404216373823,,0.4750960974804455,0.5623306861308154,-0.032590910113727535,0.261206313441085,0.32011456175178377,0.5033706398598747,-0.03231251698801758,-0.01398435393924138,0.2836236923638706,0.2384001294019175,0.5765721932396987,0.5804911211100872,-0.23934892325593637,0.3305195827431409,0.3048153529108647,,0.9632323256518976,1.0,0.356286224918727,0.01313053329499904,0.17188565793953728,0.07522907589074004,-0.07787147003842664,-0.07759289602611998,-0.007158261507116826,0.11881991119628696,-0.09496493013503467,0.03229127693912375,0.10685285750034335,-0.055076309716365665
asian_or_pacific_share_fall_2000,0.02360415917263133,0.1370419682173244,0.024267897509487036,-0.030461746221002613,-0.054086320852535556,0.08280983812012667,0.26030715403176347,0.14047136622525766,0.22154061090343768,0.24330357045990886,0.23541670810185694,0.26543178948719004,0.18845801600579257,0.2655698981863144,0.22669382106937916,,,,,0.05207230477929728,0.04231147049524862,-0.0021744274157727604,-0.38844262619132125,0.6377570653084536,0.4942195490806861,0.14160755587814028,0.10545531828141183,0.014734542756905512,0.256991822865971,0.05941978621204482,-0.19077610087392974,-0.37846987534020293,0.13291782066301003,0.17024606342467508,0.15502863222454216,0.1300125893245556,0.1459727676097499,0.28502700270537357,0.3433167707066936,0.3588012178962259,0.3820773970028046,0.02719512855602656,0.008323333684122441,-0.21173665865742813,-0.35800581943670723,-0.42544999939641287,0.3561814825882416,0.3582370570625384,0.36747059435759505,0.32255594323472225,0.35014949045635535,0.3262742722148487,0.2988244420462729,0.2828846224231695,0.2613181851353439,0.008049120101534309,-0.29862723021593224,-0.3789934884406941,-0.37920390833231665,0.43021980545613553,0.03597509571743845,-0.2722114325443224,-0.41362045201295317,-0.3975086484472357,0.40854629834848644,0.03152596749222464,-0.21076758999431594,-0.3738665569795381,-0.447270676073144,0.38866205647278673,0.03056315191540574,-0.16764397019646832,-0.3423720933885674,-0.4377610217367936,0.36237566530225773,-0.006036162141521756,-0.1672883186912088,-0.3313763489944648,-0.39996017158456615,0.32951682448686215,0.3199819475367562,0.3051762932462727,0.33810056209507006,0.3500136720308515,0.3234932001731385,-0.1716558733027353,-0.28257666214893645,-0.40731633506788856,-0.45510324601666036,-0.41362144143459995,-0.032701674975017594,,0.35593143698669255,0.3181615712178439,-0.058570603747374,-0.02736223795130519,0.10296870002160899,0.13127619031749405,0.11403521527272457,0.09626832123205573,0.22876366234480341,0.197609073573897,0.4990306246193028,0.5223937764045207,-0.1561664233130749,0.3981967754960541,0.374656181046305,,0.3432165980523898,0.356286224918727,1.0,-0.11331102882132653,0.46537899684557726,0.22254976561328804,0.0392070214665309,-0.18440989844773187,-0.20144745406085268,0.1979149596730575,-0.17404235951009858,0.19503166708162836,-0.047779832788109905,-0.05572714796897602
black_share_fall_2000,0.0294700240087889,0.17938862076124043,0.13844428361171895,0.05007423079253175,0.014505693988787184,-0.05664978949257417,-0.11641655511823817,-0.07825017758770482,-0.11687588713258422,-0.11313085033164512,-0.11431035641468378,-0.10018995000781562,-0.08028133101321912,-0.08691658230430106,-0.0998908066943261,,,,,-0.00597782137744552,0.02413529489117326,0.06023545653938845,-0.44577892966329374,0.1221731402947493,-0.0764952039906161,-0.18659557735416196,-0.2711541910781245,-0.39805351396844746,0.46889875140343057,0.5073177109601957,0.2222650551879366,0.025159195474493214,-0.31744630835307586,-0.2668864954237829,-0.22549582723489808,-0.16163023970812748,-0.12445602849134377,-0.21502100846789152,-0.165321700367092,-0.20520064811057692,-0.21611923369817826,0.007319341768262687,0.011583618648683474,0.22098624407625017,0.31034872798650087,0.18133348874613325,-0.2406186124117077,-0.2135078027012515,-0.196032501062211,-0.150423215413403,-0.19939495900317963,-0.1892817878018024,-0.1895554608685967,-0.18738240006879475,-0.16668943651241763,-0.04955576303322979,0.2239683901741317,0.27524707947228094,0.16523747112665785,-0.25841896596228364,-0.035147520046830714,0.1848794964887565,0.27100244406669194,0.15276281344458353,-0.22106128859332683,0.012721963477167001,0.14572436777172235,0.28733756177027947,0.14620837418595733,-0.21367276774249813,-0.022649864057807816,0.19588874648194388,0.26441852745440564,0.14613565704624285,-0.2040659411887358,0.004141336868290616,0.1542302466128,0.2215062069415251,0.18775789184796302,-0.1938865149172617,-0.13316134962966825,-0.1405295723001529,-0.13111467788666464,-0.14699380461664707,-0.14460583087020132,-0.4733507803519172,-0.4662244981413639,-0.398293865176745,-0.34405067350108604,-0.34098702644120227,0.16783770328379524,,-0.10217742447787054,-0.08698085895692993,0.7792994125456814,-0.06367074622507697,0.036468500545231916,0.05682368656748567,-0.1875598438470831,-0.18349541196555583,-0.31030576593756815,-0.2983571028232593,-0.09754113382116522,-0.07695156709161309,-0.06881212492160116,-0.00888332295757788,-0.21740312479719565,,-0.00024323036779187165,0.01313053329499904,-0.11331102882132653,1.0,-0.07946238301851526,-0.06823893473421985,-0.10114151398997132,0.08190371671235157,0.21769295612140885,-0.018628525021006336,0.1434426539661311,-0.05310313999604835,-0.04310879039508704,0.010345368280774338
hisp_share_fall_2000,0.010045511835613353,0.1597883463808995,0.05361541459666192,-0.02306337717874816,-0.05903889497385937,0.027877945558753555,0.031036244265571018,0.0017571122421818402,0.040508572807102516,0.03174196858740983,0.022534837478591536,0.029700285890057892,-0.001773567967570689,0.038861385121672344,0.0779084722205652,,,,,-0.055904919780784726,0.020694739614683436,0.016951749297367178,-0.3718095879126286,0.5684142700211334,0.2610085180061659,0.044827312619047564,-0.036187198191469754,-0.13135688522453304,0.3826725230665371,0.21452558147143902,-0.06996159339720522,-0.2908244586749246,-0.007542473755957008,0.03584920982022288,0.0349221276294354,0.0453447615746245,0.07801811539594981,0.07132201090219345,0.11768848503261059,0.12788383040434578,0.15289549997151336,0.15164455295938817,0.1448089699934908,-0.02051602024794141,-0.19254646122964653,-0.2401796804297555,0.14704913926609084,0.1314819538772785,0.13038726905725256,0.10702806131494277,0.16598519147178478,0.11009621924977644,0.09684540152124423,0.09899225004941792,0.047496703383509815,0.03982983524857487,-0.15436193704130435,-0.24722091364561058,-0.18859137839326529,0.23333018766349203,0.09467951765924248,-0.08635898565289364,-0.2549055755897136,-0.20484326586536214,0.1963787630680875,0.12502211556488346,-0.037878053362003276,-0.23327800372383858,-0.26085204119499944,0.185855225748716,0.10809430291217066,-0.02050285451684683,-0.19237808734265527,-0.2634799857670454,0.17618000969888253,0.14663247255106307,0.012852916222305086,-0.16485693371097945,-0.23274667716447775,0.12223904353511097,0.11982645675716411,0.0816937402382717,0.13157179083403825,0.12977395506323003,0.10768918411752454,-0.22298527439724297,-0.28288356653575353,-0.36637296467036945,-0.37916348146584583,-0.3517699731525895,-0.016937097371640304,,0.06945335902885588,0.06642981360702196,-0.06849800384439167,-0.03089984399021855,0.11195281166001543,0.10666529221241486,0.020592545236051075,0.008611370276457838,0.014242198301470941,-0.03184962960395974,0.23330735710572362,0.21238799713652712,-0.041187501929469884,0.2604505875524613,0.15547363311530732,,0.16099674395534497,0.17188565793953728,0.46537899684557726,-0.07946238301851526,1.0,0.11911909507864556,0.02314496263582904,-0.016473428365837112,-0.15426731884740635,0.21160602157992467,-0.04672271187875024,0.023140792391819827,-0.05624028110829606,0.02483064092846585
