college_name,total_students,lower_class,lower_middle_class,middle_class,upper-middle_class,upper_class,inventor,lower_class_inventor,lower-middle_class_inventor,middle_class_inventor,upper_middle_class_inventor,upper_class_inventor,top5citedinventors,total_patents,total_cites,tier,region,count,female,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,barrons,exp_instr_pc_2000,exp_instr_pc_2013,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
Brigham Young University,28861,724,1636,3551,7321,15629,0.0103254,0.0110497,0.007335,0.0081667,0.0103811,0.0110692,0.0002729,441,856,6,4.0,5924.666666666667,0.54861033,0.0065053944,0.00045399313,197843.0225232432,119600,0.022001563,0.051299132,0.12214875,0.24779634,0.55675429,0.34498632,0.20228039,0.047407553,0.0042721964,49451.49039502926,32600,53900,0.27070779,0.29219255,0.13071229,0.091296323,0.13415763,0.3516413,0.23377673,0.1427273,0.034488034,0.51333505,0.52655244,0.51787561,0.53046477,0.53160888,0.29348624,0.15690321,0.088091716,0.1658401,0.29567873,0.29528934,0.12948836,0.12143508,0.16275641,0.29103073,0.2950325,0.1446519,0.10789456,0.15613477,0.29628631,0.27583623,0.13087195,0.098161116,0.14544697,0.3496837,0.29851276,0.1266607,0.081949078,0.12042426,0.37245321,0.020634586,0.021826461,0.023024039,0.029151097,0.041092578,0.77655798,0.81348544,0.82328594,0.84647077,0.85394114,3,8387.7588,11580.967,27765,32554.0,5000.0,2940.0,0.7796664528543938,0.7109331860850359,9649.0,66217.14654517843,9848.0,0.50580001,57400.0,Community College,372395576.0,263843808.0,0.023005929,0.0026273241,0.022601726,0.030955268,13.844872,18.487629,1.5429524,14.595496,0.98693353,18.306923,31.192661,1.0425354
University Of Utah,13555,568,1208,2045,3529,6205,0.0078938,0.0052817,0.0074503,0.005379,0.0079343,0.009025,0.0003645,133,788,5,4.0,2884.666666666667,0.50647098,0.011315004,0.00046642942,160074.7935167264,107400,0.036872406,0.079132795,0.15044266,0.25678113,0.476771,0.28010729,0.15658705,0.030204002,0.0027925062,50620.10704903441,41400,48800,0.15376259,0.16845699,0.13703787,0.13612416,0.19784516,0.3605358,0.20917203,0.11676934,0.021214599,0.57087886,0.5914253,0.56313711,0.59758538,0.60027242,0.1824986,0.14789994,0.1542809,0.20845143,0.30686915,0.15005547,0.11910529,0.17961681,0.24577437,0.305448,0.18137258,0.1513409,0.16378167,0.20399992,0.29950494,0.15989698,0.13626686,0.14126731,0.2071975,0.35537136,0.1709601,0.13507624,0.11600401,0.18209064,0.39586902,0.012649824,0.01752061,0.020896357,0.01615327,0.025316464,0.57786888,0.62482804,0.66310304,0.71009141,0.70691752,3,6794.4224,11168.241,24492,24948.0,7835.0,2897.0,0.6036866359447005,0.4883333333333333,7764.0,67822.6347826087,12299.0,0.18260001,49300.0,Large Endowment,325607000.0,189052992.0,0.038087025,0.0063901003,0.030276904,0.025915407,16.845287,21.73674,6.9249792,5.7708163,0.74196208,15.691124,32.289089,0.0
Utah State University,12974,573,1351,2788,4156,4106,0.0052413,0.0017452,0.0051813,0.0046628,0.0055342,0.0058451,0.0002003,75,103,5,4.0,2622.0,0.55606407,0.0064854589,0.00025162735,119942.3446617563,91300,0.038503442,0.096419349,0.2041869,0.32330325,0.33758709,0.17311865,0.089175045,0.014361461,0.001024792,38713.92742598684,30100,41900,0.22248484,0.24491775,0.15788561,0.14244978,0.1930573,0.2616896,0.1413396,0.072479837,0.012420968,0.4671956,0.50295919,0.50713104,0.5128932,0.52542979,0.24167725,0.20025992,0.17558092,0.21404345,0.16843842,0.23503132,0.14742771,0.16417964,0.22683056,0.22653069,0.22838411,0.16702279,0.15943278,0.19245714,0.25270322,0.24454242,0.15061104,0.14205675,0.20611688,0.25667286,0.25847068,0.15747975,0.12256903,0.16887358,0.29260698,0.0065351911,0.0065623312,0.011233128,0.0098281903,0.017967103,0.64141345,0.75022876,0.78632015,0.81644601,0.81605774,5,4133.8984,5587.1494,24385,21490.0,6384.0,2403.0,0.540129151291513,0.5667011375387797,8206.0,55620.31472868217,9895.0,0.032600001,42400.0,Medium Endowment,153777623.0,91878720.0,0.012009161,0.0046360944,0.018153382,0.024353459,9.8426638,23.30772,4.6834979,5.1591659,1.7929016,25.832418,28.247347,1.1342846
Middlebury College,2470,66,127,157,267,1853,0.0064777,0.0,0.007874,0.0,0.0074906,0.0070157,1.33e-05,10,28,2,1.0,589.6666666666666,0.52345955,0.012677005,0.0017261272,551968.1541478236,219600,0.023217954,0.040311631,0.079544425,0.098832816,0.75809318,0.64366168,0.51958042,0.21107145,0.029442087,98359.42873798756,61800,66100,0.074545205,0.080736347,0.10232263,0.10077897,0.1625351,0.55362695,0.39298087,0.27781358,0.11343364,0.71039563,0.66042191,0.68641216,0.69508243,0.7344451,0.097914614,0.1033816,0.077409215,0.17529453,0.54600012,0.12067386,0.083636507,0.22422636,0.11438403,0.45707929,0.093719035,0.14970483,0.080982,0.20806894,0.46752512,0.097727545,0.090335697,0.099042431,0.23882827,0.47406605,0.074509174,0.099874906,0.097234011,0.14998066,0.57840127,0.074344501,0.068099894,0.093821108,0.098862633,0.12099895,0.63352972,0.46314242,0.5613904,0.56766516,0.61471915,1,15662.496,27825.463,2517,2965.0,45957.313,19550.0,0.93603744149766,0.9001956947162427,10587.2,68925.14137931034,7357.0,0.82840002,53400.0,Community College,67066786.0,41813406.5,0.035844009,0.015893098,0.035844009,0.088229559,29.320988,0.0,0.0,1.6975309,0.92592591,19.598766,48.456787,0.0
University Of Vermont And State Agricultural College,8101,355,699,1139,1715,4193,0.0048142,0.0056338,0.0028612,0.0035119,0.0052478,0.0052468,0.0002525,67,155,5,1.0,1700.666666666667,0.5523324,0.011759596,9.0163994e-06,246638.8888854861,120100,0.041126646,0.073611632,0.14287041,0.1984355,0.54395598,0.39177015,0.26361474,0.075884409,0.0096871741,56115.83484494439,46700,49500,0.081500255,0.087260216,0.10809405,0.15737101,0.25858909,0.38868576,0.21900278,0.10974365,0.025021823,0.56855369,0.62881047,0.65827429,0.66019726,0.66257972,0.17223197,0.14226557,0.15833235,0.24123394,0.28593618,0.10160295,0.11976475,0.17374893,0.28285509,0.32202831,0.071059927,0.098137312,0.17524087,0.30021065,0.35535127,0.077217899,0.1020799,0.15536743,0.29708803,0.36824673,0.086813271,0.10874018,0.15111929,0.23164096,0.42168623,0.00021923498,0.020532284,0.016834464,0.016339075,0.032822493,0.49761173,0.56821036,0.51975662,0.58375907,0.56326276,3,8075.4458,13060.238,10912,10118.0,16226.0,8288.0,0.7582236842105262,0.6972789115646258,9562.0,56829.93690248566,10994.0,0.2245,44000.0,Large Endowment,165316000.0,84689000.0,0.014156417,0.0041773035,0.01160362,0.010907403,16.199551,14.125561,8.7443943,1.0650225,1.0089686,29.204037,29.652466,0.0
College Of William & Mary,6169,104,271,539,1045,4210,0.0050251,0.0,0.0073801,0.0,0.0,0.0068884,2.84e-05,34,178,2,3.0,1330.333333333333,0.5740416,0.0052360371,0.00021061544,208657.8585371774,147100,0.013460711,0.042123187,0.080365479,0.16588438,0.69816625,0.48023704,0.27825558,0.044547305,0.0039793039,75046.77251550363,59800,65000,0.083367601,0.090431042,0.07662718,0.09189605,0.19742891,0.54361683,0.36683324,0.23521267,0.062953971,0.66941893,0.70350862,0.70559043,0.70616883,0.72898495,0.062357996,0.093520731,0.19506304,0.26007158,0.38898668,0.074825771,0.10186023,0.10682892,0.21871287,0.49777222,0.094729267,0.06604448,0.10219724,0.22925946,0.50776958,0.088664301,0.072054625,0.11611218,0.22948828,0.49368057,0.091838829,0.077083662,0.082066499,0.18365569,0.5653553,0.015646681,0.029260878,0.03724369,0.037693866,0.074860193,0.49190488,0.56408012,0.62506717,0.5979948,0.61696255,1,7709.2446,12660.927,6271,7530.0,15465.0,4687.0,0.8993288590604027,0.9058734939759036,10253.0,74555.13419117648,20724.0,0.66790003,56400.0,Medium Endowment,98490201.0,62458036.0,0.067323186,0.045120858,0.02793196,0.015935542,18.306803,14.254704,0.0,8.6830683,0.2170767,21.201159,37.337193,0.0
James Madison University,14985,318,683,1446,3067,9471,0.0027361,0.0062893,0.0014641,0.0027663,0.0016303,0.003062,8.41e-05,56,140,5,3.0,3094.0,0.59782374,0.0074854619,0.00011002711,173973.1363728184,134300,0.018523922,0.045060128,0.099718481,0.19188838,0.64480901,0.41345534,0.19900037,0.026087217,0.0007525406,65469.15601769554,55900,59700,0.079313256,0.087177634,0.087771788,0.099209771,0.22373125,0.50210953,0.31261078,0.17192273,0.032656439,0.64776361,0.67800546,0.67557198,0.69313306,0.71597135,0.099112637,0.13956085,0.12170275,0.23552671,0.40409702,0.084528215,0.087340228,0.1301275,0.26769283,0.43031126,0.093874224,0.096754,0.13713738,0.23607109,0.43616331,0.086204685,0.092617728,0.10996265,0.24383098,0.46738398,0.086273856,0.083483003,0.087337665,0.21243054,0.53047502,0.0059397309,0.0092314444,0.02512935,0.021927161,0.039417896,0.52846861,0.61892474,0.66774905,0.64840287,0.67521334,3,4213.1582,7396.9888,18431,15326.0,9662.0,4000.0,0.8149585921325052,0.7826887661141805,8016.0,56393.74451410658,10480.0,0.3644,53400.0,Small Endowment,141490478.0,68099288.0,0.043067228,0.044537816,0.015756303,0.014285714,13.692408,21.576899,8.2089548,8.6307592,2.595717,14.438676,30.856586,0.0
Old Dominion University,7761,685,1165,1676,2120,2115,0.0021904,0.0,0.0008584,0.0023866,0.0023585,0.0033097,0.0,15,41,5,3.0,1549.0,0.58188081,0.023708621,0.00019887734,94850.66070684044,82400,0.084604912,0.13374801,0.21683422,0.27147734,0.29333562,0.1289715,0.047372513,0.0048076091,1.2106169e-05,49388.77831800087,44300,47400,0.082614586,0.091226198,0.10397381,0.15683508,0.30243045,0.3455345,0.17239031,0.072389111,0.0088898167,0.6269682,0.62093508,0.6471734,0.64327008,0.65953112,0.071110122,0.10859318,0.22543858,0.31463063,0.28022748,0.10956597,0.11430901,0.17994878,0.27956924,0.31660694,0.095198818,0.097116254,0.15790801,0.30204034,0.34773654,0.086154796,0.10900299,0.15740535,0.31106612,0.33637074,0.090422936,0.098343752,0.12518847,0.30163142,0.38441339,0.0023506596,0.0098561915,0.008932054,0.0031448069,0.015620928,0.40700758,0.45136285,0.5119797,0.58911651,0.5909012,4,4162.9819,5907.4136,19819,18969.0,8970.0,3160.0,0.5117389574214086,0.4133964817320704,8729.0,61667.10570469798,9852.0,0.2321,43300.0,Medium Endowment,140301947.0,82038792.0,0.06209917,0.22837478,0.026669795,0.03198811,9.8617516,15.345622,24.0553,9.1705074,0.0,19.815668,21.751152,0.0
Radford University,7887,395,794,1237,2172,3289,0.0016483,0.0025316,0.0,0.0016168,0.0,0.0030404,2e-06,14,0,5,3.0,1582.666666666667,0.61562765,0.0096741868,0.00041191309,121285.4987494735,101700,0.044043925,0.098573208,0.16237718,0.26402009,0.43098563,0.23044506,0.096971974,0.010909333,0.00024725107,49695.69466255529,43500,45500,0.075074814,0.082739115,0.10507332,0.16979788,0.3062855,0.33610421,0.1660649,0.078920618,0.012053901,0.5905093,0.62467712,0.6371271,0.63618273,0.66265541,0.11524931,0.11033862,0.21520396,0.33955953,0.21964861,0.069598131,0.14487696,0.19248176,0.32317725,0.26986587,0.076087758,0.099398106,0.20570575,0.34013951,0.27866891,0.086256877,0.10575521,0.18057595,0.30717382,0.32023823,0.082773328,0.097151972,0.13983834,0.28572273,0.39451361,0.0093523245,0.01518901,0.0090452759,0.0054194648,0.016810689,0.58348012,0.52978617,0.62659299,0.66055202,0.63950378,4,3951.6531,6819.9648,8913,8837.0,9360.0,2950.0,0.5853260869565218,0.529245947850599,7705.0,52946.88826815642,9789.0,0.21690001,42100.0,Medium Endowment,62092869.0,35573944.0,0.017974285,0.066780373,0.013251116,0.011807924,10.622951,21.639343,5.8360658,18.950819,12.327869,5.9672132,24.655737,0.0
Virginia Commonwealth University,12811,983,1662,2281,3227,4658,0.0032784,0.0020346,0.0012034,0.004384,0.0018593,0.0047231,0.0001587,60,27,5,3.0,2608.333333333334,0.60536742,0.019243585,0.00065676251,108486.6610413339,90700,0.070848346,0.1256188,0.18280709,0.25156429,0.36916146,0.17940527,0.075380407,0.0077078426,0.00013204102,46673.72252046725,40200,43000,0.092453517,0.10156862,0.13661881,0.18513726,0.27525258,0.30142269,0.14877629,0.072757058,0.011081371,0.58898664,0.60614401,0.59684145,0.61709547,0.61680692,0.09830457,0.16286972,0.21050967,0.25669941,0.27161658,0.094878241,0.14121678,0.20505647,0.27888563,0.2799629,0.10486227,0.14946561,0.18113096,0.29161292,0.27292818,0.090804338,0.12904067,0.18776038,0.29475865,0.29763594,0.11017597,0.12881865,0.17368612,0.25618309,0.33113623,0.009269977,0.008192732,0.0070185484,0.0075881584,0.016804295,0.39205453,0.44730487,0.51100016,0.53439468,0.54210657,4,7871.2026,10565.219,23356,24066.0,12398.0,3650.0,0.5681220410310363,0.3967999999999999,8242.0,65812.95036319613,11544.0,0.3087,41800.0,Medium Endowment,316702703.0,203923136.0,0.071129963,0.21454105,0.023205088,0.07476522,23.627361,13.681368,11.881188,4.3204322,5.4005404,17.011702,24.077408,0.0
University Of Richmond,3321,159,133,198,507,2324,0.0039145,0.0,0.0,0.0,0.0019724,0.0051635,0.0003224,16,0,2,3.0,705.3333333333334,0.51417768,0.0064246743,0.0004286216,355367.9688090737,180600,0.01736581,0.038682662,0.058311593,0.14334388,0.74229604,0.58985746,0.41795814,0.125304,0.013446109,99307.05547022686,69600,76500,0.087204486,0.091171473,0.064201303,0.068693906,0.16801724,0.60791612,0.44705975,0.31483972,0.11198997,0.56897432,0.75290042,0.73745477,0.73280442,0.76244092,0.26335353,0.13866469,0.0095651411,0.21845549,0.36996111,0.077705085,0.062736325,0.066852063,0.22237021,0.57033628,0.081629477,0.074623384,0.050374813,0.25163016,0.54174221,0.099863738,0.069954798,0.094550222,0.15008685,0.58554441,0.086916119,0.060605831,0.066619188,0.16089906,0.62495983,0.024681924,0.07584884,0.055637125,0.071060792,0.12824655,0.5532611,0.51802683,0.67931831,0.64594811,0.6804359,1,9152.0947,15529.236,3215,4325.0,46680.0,20140.0,0.8501872659176031,0.8221941992433796,10983.0,69787.25619834711,8599.0,0.68839997,60800.0,Community College,64197000.0,36770692.0,0.016429354,0.062979192,0.013964951,0.037513692,12.040558,39.163498,0.12674271,5.5766792,2.5348542,13.941698,26.615971,0.0
University Of Virginia,13592,382,661,1145,2122,9282,0.0080194,0.0,0.0060514,0.0061135,0.0089538,0.0085111,0.0002986,206,271,2,3.0,2935.0,0.55002838,0.014619415,0.001019173,264071.6652133021,151000,0.028213162,0.046673536,0.08589936,0.15532267,0.6838913,0.50221133,0.31376123,0.073188759,0.0079611437,101595.3225910349,71200,76100,0.07469786,0.081763744,0.066152968,0.07763321,0.15494743,0.61950266,0.45200086,0.30782422,0.099985167,0.69531417,0.74305838,0.7435568,0.73941857,0.76684046,0.14072783,0.07158158,0.093617097,0.17589645,0.51817709,0.097006358,0.055343274,0.093227245,0.17433327,0.58008987,0.065136105,0.06851352,0.1126491,0.17749594,0.57620531,0.083105639,0.069162793,0.086991645,0.20061256,0.56012744,0.080074705,0.065686673,0.069385983,0.13955669,0.64529598,0.036124025,0.066729851,0.065119326,0.069717407,0.11614284,0.45541364,0.52571231,0.55141079,0.63349187,0.64925361,1,9076.0391,14793.028,16087,22411.0,13208.0,4160.0,0.9306839186691312,0.9177596596951436,12428.0,82684.30513307985,6591.0,0.7001,58600.0,Large Endowment,335468199.0,220202352.0,0.096557759,0.093203031,0.02289965,0.038943991,19.508301,9.9616861,3.6717753,4.5657725,0.0,27.873564,34.4189,0.0
University Of Mary Washington,3682,77,167,363,802,2273,0.0027159,0.0,0.0,0.0027548,0.0012469,0.0035196,0.0002617,11,1,5,3.0,794.0,0.69395465,0.0076948632,0.00049952231,162084.5558288728,133800,0.012670392,0.04688549,0.086939037,0.20060411,0.65290099,0.39925361,0.17115189,0.018898731,0.0012491178,56370.47428959383,50000,54300,0.093428366,0.1042901,0.081745841,0.12059473,0.2593216,0.43404779,0.24845324,0.12307138,0.017843604,0.70239341,0.64569789,0.65972501,0.64375538,0.68647313,0.0071041803,0.043757383,0.20270504,0.13912284,0.60731059,0.12515375,0.07406643,0.12686497,0.2583313,0.41558358,0.076593079,0.12104629,0.1508127,0.2321475,0.41940048,0.13605468,0.081875473,0.13043171,0.28640494,0.36523324,0.098606274,0.077761516,0.11150482,0.25702241,0.45510501,0.039424378,0.020679759,0.009548882,0.017149575,0.018538883,0.62838554,0.46584624,0.60222781,0.68785822,0.67561781,3,4354.2856,6025.6328,4383,4282.0,10312.0,3246.0,0.7371188222923238,0.6968449931412894,7702.0,55804.4039408867,12720.0,0.1904,47400.0,Medium Endowment,29991616.0,18626436.0,0.035096273,0.043626614,0.022910066,0.0041433098,17.314932,13.048933,0.0,20.075283,0.0,17.691341,31.869511,0.0
George Mason University,9661,640,1011,1336,2028,4646,0.0026912,0.003125,0.0019782,0.0022455,0.0019724,0.0032286,2.42e-06,23,26,5,3.0,2159.333333333334,0.5714727,0.030900523,0.00045480029,128011.1365366433,107500,0.061455533,0.10718496,0.1463483,0.20575847,0.47925276,0.27728832,0.11705179,0.013030352,0.00077099417,60989.62961658691,56500,61300,0.095272474,0.10241915,0.087070227,0.10439282,0.1998547,0.50626308,0.30795777,0.14937048,0.018859379,0.68409598,0.69779527,0.70061195,0.68801659,0.69498193,0.13378698,0.074732013,0.10491558,0.1837543,0.50281107,0.087575406,0.10152674,0.10438529,0.20054542,0.5059672,0.10458755,0.07399226,0.10509937,0.21907726,0.49724358,0.10582733,0.093843505,0.10377213,0.20266269,0.49389434,0.099591203,0.086504787,0.10437819,0.19468929,0.51483649,0.0074004773,0.020251559,0.023080183,0.016525954,0.019730331,0.47983846,0.50789076,0.47027615,0.55593187,0.57476681,3,4495.3115,8497.9473,21990,23408.0,10382.0,3768.0,0.6669733210671573,0.4949333333333333,10524.0,70476.96226415095,13249.0,0.37970001,57000.0,Medium Endowment,265415703.0,119636128.0,0.15877511,0.092591375,0.073427722,0.037207771,16.941261,26.361031,6.2320919,7.8796563,3.7965617,14.648997,24.140402,0.0
Virginia Military Institute,1388,81,100,158,335,714,0.0072046,0.0123457,0.01,0.0,0.0119403,0.0056022,3.74e-05,16,15,5,3.0,287.0,0.056910571,0.019949649,4.8209025e-05,153454.3008493031,116700,0.046043575,0.072871454,0.12991008,0.22041246,0.53076243,0.30856192,0.1586753,0.021059532,0.0011476444,73754.66417138501,70800,73400,0.04402668,0.044441618,0.053272627,0.089011043,0.15663067,0.65664411,0.42517868,0.20238166,0.024767512,0.67431098,0.75348157,0.74434078,0.7903946,0.79662609,0.15119527,0.027934639,0.22704844,0.16054408,0.43327758,0.0082807038,0.11070749,0.11024716,0.1545825,0.61618215,0.03355547,0.10553231,0.090353794,0.1857295,0.58482897,0.038118687,0.056148399,0.064424329,0.13240188,0.70890671,0.04543576,0.033599749,0.084002279,0.1595117,0.67745054,0.0010470304,0.015834879,0.017666478,0.011508964,0.03529568,0.51673305,0.58266062,0.62041324,0.71029407,0.70444846,4,7944.0059,11487.699,1675,1300.0,15518.0,10712.0,0.7585365853658537,0.6666666666666666,7426.0,62003.19230769231,5571.0,0.52679998,56600.0,Large Endowment,18935756.0,11395910.0,0.039230768,0.056153845,0.027692307,0.02923077,5.7692308,0.0,0.0,0.0,0.0,43.846153,50.384613,0.0
Virginia Polytechnic Institute & State University,21219,625,1270,2396,4682,12246,0.0132428,0.0112,0.0062992,0.009182,0.0089705,0.0164952,0.0005932,499,666,3,3.0,4591.0,0.43178684,0.013518651,0.00051297265,160204.6999473608,123300,0.028448775,0.060345702,0.11394559,0.22006769,0.57719231,0.34985486,0.16548753,0.022486659,0.0018517105,70050.93190764994,62300,66400,0.070656091,0.077313423,0.072003372,0.092054591,0.1994247,0.55920398,0.37268007,0.20006725,0.032146707,0.69571859,0.69861877,0.71045786,0.72365129,0.74489951,0.073069915,0.089705735,0.13483353,0.22719806,0.47519273,0.096970677,0.088267118,0.10701971,0.20037773,0.50736475,0.078433812,0.075501569,0.11098176,0.24075185,0.494331,0.070596233,0.072493546,0.1081745,0.22000809,0.52872765,0.077807292,0.068552978,0.078498907,0.1819497,0.59319115,0.01803145,0.035064772,0.021060554,0.023987174,0.037836898,0.5576002,0.61088079,0.62187308,0.65855658,0.66674811,2,7051.7544,9853.499,24034,27869.0,12017.0,3640.0,0.8262074425969913,0.7450351053159479,10146.0,71567.21776061776,13075.0,0.29719999,57900.0,Large Endowment,282067987.0,209099488.0,0.064028375,0.043354489,0.01829382,0.018620497,5.0840425,30.877777,0.0,3.112679,0.49802864,43.805771,16.621706,0.0
Gonzaga University,3574,148,232,448,766,1980,0.0081142,0.0067568,0.0086207,0.0022321,0.0078329,0.009596,0.0002762,31,135,4,4.0,684.0,0.53070176,0.0080217542,0.0,202273.4585846126,121100,0.02698392,0.067326613,0.12614593,0.2291756,0.55036795,0.35729319,0.21897499,0.048732743,0.0069784247,63900.04497898392,54900,58600,0.088028356,0.091422677,0.086973697,0.12037431,0.20605166,0.49517766,0.30290499,0.168501,0.033150863,0.55781686,0.63395417,0.69783962,0.70256537,0.71100861,0.1691182,0.10332835,0.18405268,0.2462218,0.29727906,0.13674107,0.12325833,0.13129112,0.25293249,0.35577697,0.097828478,0.0673972,0.13156673,0.21486917,0.4883385,0.082063749,0.096360326,0.11402578,0.21863776,0.48891237,0.08449842,0.082311489,0.115995,0.19108532,0.52610976,0.0,0.014755735,0.030772317,0.028173057,0.039644439,0.66241831,0.53634959,0.63651192,0.6407041,0.65645379,2,6427.7017,8375.6582,4896,4548.0,36535.0,17560.0,0.8228460793804453,0.7542857142857143,8626.0,54784.04363636364,21095.0,0.33489999,52800.0,Community College,62437638.0,27619928.0,0.050347798,0.010930772,0.027823783,0.023186486,12.121212,23.063972,0.33670035,8.2491579,2.6936028,20.538721,32.996632,0.0
Pacific Lutheran University,2776,120,274,500,748,1134,0.0061239,0.0083333,0.0,0.006,0.0093583,0.005291,0.0,26,10,6,4.0,552.3333333333334,0.62100184,0.0094195455,0.00065412431,140269.5448004677,100900,0.032666117,0.084774762,0.18553948,0.27052325,0.42649651,0.22121444,0.12168518,0.027438395,0.0012145349,52202.70371199834,47900,50300,0.086250089,0.091224678,0.1139084,0.13738455,0.26778698,0.38969553,0.19338892,0.093345791,0.018003406,0.58881986,0.66032588,0.62037194,0.6512863,0.68311626,0.17117375,0.086667776,0.15537794,0.29842222,0.2883583,0.075785212,0.14500259,0.091133498,0.27121937,0.4168593,0.12114795,0.13393556,0.14839494,0.2497326,0.34678894,0.098252177,0.10635082,0.16686976,0.27300885,0.3555184,0.070695065,0.10589543,0.12170761,0.26930025,0.43240163,0.020024551,0.035129521,0.016941333,0.0089417985,0.020654177,0.55375516,0.65028608,0.64538324,0.60984576,0.67849445,3,6863.6108,9801.4004,3142,3515.0,36530.0,16800.0,0.7044817927170869,0.6524590163934426,7369.0,51356.11504424779,17051.0,0.2324,45900.0,Community College,33173796.0,23221894.0,0.048660301,0.024638128,0.022174316,0.081921771,14.334863,15.825688,7.7981653,6.7660551,1.6055046,16.857798,36.811928,0.0
Seattle University,2583,145,211,459,648,1120,0.0058072,0.0,0.0,0.0087146,0.0015432,0.0089286,0.0007615,47,23,6,4.0,523.3333333333334,0.622293,0.019009631,0.0012649348,179809.7487062102,105700,0.047202915,0.091188975,0.15314555,0.23598844,0.47247419,0.27132496,0.16034086,0.032610826,0.0064012809,62215.05562549761,55400,60400,0.092514426,0.098784328,0.088833869,0.099290788,0.20796786,0.50512326,0.29292226,0.13964261,0.026162803,0.63577121,0.70399678,0.70272279,0.67888528,0.70078868,0.14928259,0.11659355,0.12613821,0.20526412,0.40272155,0.088491425,0.077603377,0.1085464,0.19489795,0.53046083,0.083489664,0.10494436,0.092637345,0.18768477,0.5312438,0.096920006,0.096641302,0.11368436,0.24227543,0.45047894,0.10161453,0.079106428,0.089789599,0.20019922,0.5292902,0.026797811,0.021506764,0.016310919,0.029378548,0.028585153,0.49545571,0.49326947,0.58625472,0.55976295,0.55645752,3,6793.6938,12148.22,4608,5852.0,38205.0,17010.0,0.7663043478260869,0.6579861111111112,9051.0,61838.97885196374,27019.0,0.26769999,55200.0,Community College,87675263.0,38541040.0,0.20133212,0.048743565,0.051468361,0.10142295,10.998735,25.916561,11.125158,12.136536,4.4247789,15.929204,19.469027,0.0
